Timestamp,HF1 - Unshaded (W/m2),HF2 - Shaded (W/m2),HF3 - Front Panel (W/m2),HF4 - Back Panel (W/m2),HF5 - Structure (W/m2),T1 - Unshaded (degC),T2 - Shaded (degC),T3 - Front Panel (degC),T4 - Back Panel (degC),T5 - Structure (degC),Pyranometer (W/m2),Wind Direction (Degrees),Wind Speed (m/s),Air Temperature (degC)
1/13/23 3:24 AM,13.756752,1.241246,9.29138,-0.010483,0.782374,19.679574,18.200534,18.824542,18.990262,18.414768,36.1369,346,5.28,18.200386
1/13/23 3:25 AM,22.706986,51.155432,3.429314,-0.012054,5.126737,19.783356,18.28691,18.93742,19.050478,18.383366,28.19107,342,5.15,18.60736
1/13/23 3:26 AM,29.582978,-23.534894,1.323992,0.001755,13.58221,19.598046,18.398678,18.738698,18.947964,18.398678,43.87298,344,5.11,18.39057
1/13/23 3:27 AM,17.68589,9.86839,2.874011,-0.013809,-8.013261,19.64048,18.200534,18.846588,19.016484,18.3362,24.902218,341,5.16,18.290548
1/13/23 3:28 AM,24.232864,50.147956,1.435052,-0.012756,-1.219726,19.662656,18.139796,18.8209,18.864236,18.262348,30.141984,338,4.98,18.111564
1/13/23 3:29 AM,9.937286,-18.267642,9.846684,-0.014503,0.670606,19.597888,18.061706,18.681694,18.88661,18.306632,32.336266,337,4.95,17.90282
1/13/23 3:30 AM,4.153252,-9.635608,3.096132,-0.013977,-3.897292,19.581642,18.00601,18.626062,18.809332,18.28578,31.928248,341,5.15,18.16514
1/13/23 3:31 AM,22.377968,22.070614,0.218215,-0.009087,23.262266,19.71914,18.170562,18.921376,18.737574,18.270846,36.03348,339,5,17.712338
1/13/23 3:32 AM,16.05034,52.270508,5.090393,-0.006813,16.138288,19.739778,18.260906,18.710154,18.906508,18.304666,25.918236,345,5.16,18.763604
1/13/23 3:33 AM,4.696846,-16.58525,6.524524,-0.003319,2.342263,19.813712,18.361488,18.71446,18.919556,18.431492,32.955586,342,4.83,18.07205
1/13/23 3:34 AM,12.669564,13.335876,6.746644,-0.011177,19.146298,19.894336,18.45565,18.79107,18.961174,18.42921,35.029468,344,4.72,18.814192
1/13/23 3:35 AM,6.556511,-5.033485,4.090849,-0.004196,15.142098,19.866452,18.56311,18.597146,18.920128,18.414566,31.520056,340,5.06,18.255318
1/13/23 3:36 AM,45.170784,13.453252,2.207648,-0.005592,51.384,19.955826,18.578354,18.905146,18.970516,18.38606,30.26101,343,4.86,18.041106
1/13/23 3:37 AM,8.740426,12.108318,11.831286,-0.011009,3.450221,20.01424,18.549826,18.802316,19.01156,18.471086,35.152096,342,5.1,18.322976
1/13/23 3:38 AM,18.997192,56.745472,6.418291,-0.007156,13.363534,20.095214,18.595848,18.892222,19.101428,18.508556,38.593764,345,4.52,18.45533
1/13/23 3:39 AM,41.027068,17.37068,-1.549097,-0.006462,26.041882,20.156432,18.74051,18.98417,19.05371,18.491412,30.414854,345,5.05,18.44689
1/13/23 3:40 AM,44.732092,-11.763048,2.323537,-0.007515,55.93246,20.220686,18.774334,19.205862,19.057118,18.551686,29.707552,344,4.89,18.926682
1/13/23 3:41 AM,5.459786,-1.448623,7.51924,-0.013275,2.118728,20.243356,18.692504,18.918704,19.075656,18.605232,33.393962,340,4.56,18.566556
1/13/23 3:42 AM,47.783852,-29.066242,1.990355,-0.006813,51.490908,20.216644,18.796702,19.227832,19.013926,18.573684,33.113372,340,4.73,18.871838
1/13/23 3:43 AM,7.319451,-16.242904,5.862989,0.001923,22.484752,20.229788,18.879634,18.756464,19.048758,18.538944,31.02937,343,5.11,18.854952
1/13/23 3:44 AM,2.951622,-17.930184,5.196625,0,16.138288,20.26775,18.896028,18.829508,19.052038,18.564098,43.023668,342,4.95,18.520094
1/13/23 3:45 AM,11.358262,20.280628,5.307686,-0.014328,21.478842,20.425138,18.748608,19.070924,19.17541,18.556186,21.704952,344,4.83,18.358142
1/13/23 3:46 AM,46.477316,-23.197438,1.323992,-0.008034,47.491564,20.378566,18.814998,19.285616,19.145822,18.640476,29.945948,341,4.42,18.297572
1/13/23 3:47 AM,46.153068,-21.964988,1.435052,-0.00769,48.716152,20.407828,18.818496,19.31513,19.179714,18.639414,36.351288,343,4.72,18.954828
1/13/23 3:48 AM,6.666184,12.553368,14.709204,-0.015373,6.122928,20.449974,18.76896,19.060676,19.204292,18.725234,37.865712,343,4.62,18.375072
1/13/23 3:49 AM,19.431114,61.440512,4.646151,-0.011711,23.374034,20.542806,18.783586,19.162684,19.254044,18.652598,30.072692,343,4.74,18.091814
1/13/23 3:50 AM,7.863045,12.328398,14.709204,-0.01503,2.901102,20.442572,18.739674,19.16686,19.188326,18.656778,30.222592,342,4.56,18.338456
1/13/23 3:51 AM,46.691896,-24.32229,1.662002,-0.007332,42.384264,20.46356,18.85254,19.353696,19.139462,18.673466,36.29006,345,4.91,18.603174
1/13/23 3:52 AM,47.130584,-32.078896,0.773518,-0.008911,45.163884,20.384332,18.829716,19.335262,19.129758,18.676874,35.497,343,4.78,18.622878
1/13/23 3:53 AM,48.43712,-30.963824,0.773518,-0.00943,43.16178,20.379046,18.81567,19.334142,19.089504,18.654078,33.93164,342,4.82,18.627096
1/13/23 3:54 AM,24.671554,-34.093852,3.762495,-0.008911,12.916462,20.299616,18.801398,19.293868,19.075238,18.574388,35.439544,341,4.66,18.094616
1/13/23 3:55 AM,6.990433,7.511087,11.831286,-0.015373,3.00801,20.41225,18.696136,19.018486,19.183956,18.648034,32.786476,341,4.68,18.32858
1/13/23 3:56 AM,41.246416,14.23576,-1.993339,-0.012932,21.707238,20.424432,18.695428,19.113726,19.187618,18.546922,28.27185,339,4.57,18.32858
1/13/23 3:57 AM,45.280456,-10.305628,4.090849,-0.008911,50.159412,20.310418,18.746838,19.300322,19.068776,18.571912,34.618876,342,4.55,18.134066
1/13/23 3:58 AM,19.979476,54.397948,2.545658,-0.013451,20.147348,20.440808,18.65501,19.117032,19.186556,18.53692,21.542532,343,4.8,18.12424
1/13/23 3:59 AM,20.194054,60.433036,2.101416,-0.012573,26.595862,20.444138,18.688962,19.116,19.207368,18.584004,26.918304,347,4.62,18.160904
1/13/23 4:00 AM,20.961762,58.422968,2.65189,-0.013107,15.142098,20.425938,18.65739,19.106304,19.202042,18.574296,24.192858,347,4.51,18.518674
1/13/23 4:01 AM,9.064674,7.848543,12.71977,-0.016426,10.57906,20.254026,18.7207,18.815938,19.134416,18.641986,31.558816,349,4.52,18.534156
1/13/23 4:02 AM,9.064674,9.751014,12.49765,-0.016777,3.231545,20.249476,18.589314,18.98166,19.151512,18.650542,32.232502,347,4.32,18.403216
1/13/23 4:03 AM,18.672944,51.26792,6.524524,-0.011711,10.909502,20.326156,18.657678,19.093482,19.180484,18.58333,22.230968,349,4.53,18.563784
1/13/23 4:04 AM,42.333604,16.358312,3.096132,-0.010658,13.363534,20.219526,18.659862,19.139356,19.121498,18.581138,29.65747,348,4.69,18.935124
1/13/23 4:05 AM,7.977486,-18.825176,4.979333,0,16.697126,20.119422,18.795222,18.916672,19.090912,18.620502,39.712172,348,4.67,18.51165
1/13/23 4:06 AM,4.48227,-18.600206,5.751928,0,4.120828,20.11519,18.782238,18.846862,19.12619,18.611886,25.406798,344,4.47,18.301808
1/13/23 4:07 AM,20.08915,57.527976,3.318253,-0.013626,20.259116,20.26127,18.601144,19.085062,19.163328,18.557596,27.778422,347,4.08,18.892992
1/13/23 4:08 AM,11.572838,-20.395082,3.535545,-0.003662,18.810996,19.991044,18.675266,18.988888,18.988508,18.518008,39.367784,350,4.57,18.358142
1/13/23 4:09 AM,14.853478,46.797848,5.307686,-0.019051,7.571049,20.165986,18.44869,18.972084,19.067844,18.57973,35.247972,346,4.33,18.07912
1/13/23 4:10 AM,7.6437,9.86839,12.38659,-0.019226,2.789334,20.147386,18.44316,18.944702,19.05795,18.60044,32.016746,347,3.88,18.25809
1/13/23 4:11 AM,21.505356,58.980508,3.535545,-0.015907,49.051456,20.107588,18.464288,19.201394,19.000396,18.529714,35.6198,347,4.14,18.566556
1/13/23 4:12 AM,26.965142,-38.676412,3.762495,-0.011528,18.363924,20.001046,18.414104,19.173316,18.902184,18.497226,34.568964,344,3.9,18.520094
1/13/23 4:13 AM,27.399064,-39.013868,3.318253,-0.011528,45.382556,19.957522,18.335446,18.955112,18.871874,18.457954,35.01026,346,4.09,18.028348
1/13/23 4:14 AM,18.343926,45.902856,1.879295,-0.013809,13.805744,19.988892,18.200806,18.807326,18.942458,18.445666,35.646556,348,4.36,18.397562
1/13/23 4:15 AM,56.28586,-36.778832,-1.771218,-0.011528,39.935096,19.855342,18.329042,18.800282,18.830506,18.364048,39.32182,344,4.01,18.814192
1/13/23 4:16 AM,12.121202,-23.089842,2.434597,-0.00489,-1.666797,19.739992,18.226296,18.763026,18.79344,18.32695,39.17998,349,4.13,18.414524
1/13/23 4:17 AM,36.125184,-39.571404,-3.432298,-0.014503,37.379016,19.64214,18.093146,18.664996,18.67355,18.241968,39.126472,343,4.12,18.297572
1/13/23 4:18 AM,16.92295,2.693776,7.6303,-0.019745,-7.347514,19.622076,17.819042,18.54449,18.701362,18.256676,24.551484,346,4,18.341292
1/13/23 4:19 AM,54.75998,-27.388742,-0.55438,-0.008736,33.26791,19.563784,17.944314,18.813688,18.651716,18.17635,36.316816,348,4.16,18.36523
1/13/23 4:20 AM,50.835608,7.961028,-0.448149,-0.012573,42.155872,19.417864,17.880972,18.676118,18.557844,18.125978,35.941552,354,3.86,18.35956
1/13/23 4:21 AM,18.997192,-26.048698,-0.776501,-0.00174,9.466242,19.30004,18.003488,18.25643,18.56212,18.143584,31.47375,349,4.03,17.94797
1/13/23 4:22 AM,25.758744,50.37782,2.323537,-0.010483,14.359724,19.435334,17.951042,18.479488,18.66281,18.148058,29.703606,359,4.17,18.080538
1/13/23 4:23 AM,48.22254,14.793296,-0.003906,-0.011528,5.680717,19.25636,17.92924,18.732868,18.61004,18.134828,35.044736,346,4.1,18.667872
1/13/23 4:24 AM,12.559892,-24.09732,1.106699,-0.00174,4.903202,19.169276,18.04737,18.243208,18.535974,18.086772,31.017708,350,3.9,17.821028
1/13/23 4:25 AM,18.12458,7.178521,11.613994,-0.012405,3.00801,19.245344,17.878592,18.380858,18.586082,18.158808,32.405556,354,4.06,17.66859
1/13/23 4:26 AM,26.526452,45.902856,1.435052,-0.012932,2.789334,19.2589,17.852766,18.420688,18.599656,18.076086,29.392148,349,3.8,18.229946
1/13/23 4:27 AM,36.883356,-38.23136,-3.432298,-0.008385,37.937856,19.056278,17.802744,18.61531,18.435778,18.030274,34.21206,346,3.8,17.868996
1/13/23 4:28 AM,25.758744,51.825456,-0.003906,-0.011879,8.01812,19.21242,17.639692,18.31706,18.461068,18.011798,34.100748,350,4.05,18.594698
1/13/23 4:29 AM,8.625984,-21.744908,3.868727,0.002098,7.571049,19.124174,17.94525,18.163202,18.433948,18.050334,42.6081,352,3.88,18.208778
1/13/23 4:30 AM,13.980866,4.151195,12.275528,-0.014854,-6.458231,19.180744,17.743552,18.272392,18.455596,18.058862,35.631124,344,4,17.716574
1/13/23 4:31 AM,13.32283,-11.088136,11.502934,-0.010834,-1.666797,19.081832,17.73199,18.19063,18.3828,17.977256,32.744114,345,3.99,18.54405
1/13/23 4:32 AM,29.797554,-29.066242,1.106699,0.000175,7.01707,19.074282,17.825172,18.082386,18.348988,17.943418,43.088492,346,3.75,17.767408
1/13/23 4:33 AM,14.629364,3.031232,10.175036,-0.016777,-8.125028,19.028428,17.599582,18.145698,18.285374,17.875564,25.13324,344,4.11,18.167912
1/13/23 4:34 AM,55.413248,-33.981364,-2.210631,-0.010658,26.488952,18.958826,17.613054,18.461098,18.250688,17.818764,33.270988,347,3.72,18.186242
1/13/23 4:35 AM,13.64708,-22.41493,6.524524,0.000702,9.57315,19.033028,17.79696,18.045622,18.329556,17.9373,42.470892,355,3.27,18.139768
1/13/23 4:36 AM,53.672792,-25.222176,2.76295,-0.002617,16.697126,19.010186,17.682258,18.307064,18.263112,17.931926,33.190208,356,3.64,18.514486
1/13/23 4:37 AM,9.28402,-25.32977,4.312969,-0.001045,-2.779615,19.060604,17.83774,18.086384,18.33529,18.012908,27.346562,350,3.81,17.788556
1/13/23 4:38 AM,26.08776,37.1779,2.545658,-0.014328,18.810996,19.185232,17.577368,18.30752,18.420904,17.905918,21.314084,352,3.82,18.067864
1/13/23 4:39 AM,55.303572,-37.443964,-2.326521,-0.010132,42.496036,19.048974,17.615806,18.47716,18.293012,17.935576,34.772376,350,3.63,18.508848
1/13/23 4:40 AM,9.72271,-9.51823,14.376022,-0.007156,-8.460332,19.089238,17.704748,18.066914,18.359778,17.989246,31.04069,359,3.44,18.535574
1/13/23 4:41 AM,15.392304,-2.793558,11.720226,-0.016602,-7.794585,19.100066,17.68056,18.23972,18.41,18.030744,37.03252,347,3.72,17.782918
1/13/23 4:42 AM,27.61364,52.720448,-5.204438,-0.015205,-1.336353,19.114944,17.515442,18.302572,18.271556,17.84841,35.202008,348,3.59,17.69259
1/13/23 4:43 AM,26.08776,47.800436,0.773518,-0.013809,9.57315,18.959712,17.403578,18.230262,18.339288,17.78499,25.543318,351,3.55,18.103058
1/13/23 4:44 AM,53.99704,-40.911444,1.106699,-0.012756,30.711828,18.854428,17.429498,18.391606,18.185544,17.775662,38.992352,348,3.32,18.41169
1/13/23 4:45 AM,41.460992,-39.903968,-3.321237,-0.013107,35.046476,18.784678,17.30238,18.133598,18.07193,17.70139,41.272216,347,3.4,17.638906
1/13/23 4:46 AM,14.958382,4.821217,10.619278,-0.013626,-1.666797,18.912282,17.377738,18.00766,18.217212,17.829064,32.505546,356,3.78,18.372256
1/13/23 4:47 AM,50.51136,5.163564,0.218215,-0.009613,11.02127,18.836242,17.481394,18.242122,18.154394,17.722204,35.853396,351,3.94,18.060772
1/13/23 4:48 AM,30.779838,-29.731372,2.434597,-0.000175,2.560939,18.75109,17.452814,18.051812,18.060186,17.698208,39.7391,346,3.57,18.05942
1/13/23 4:49 AM,12.230874,-23.534894,1.768234,-0.000175,-20.380602,18.771888,17.482434,17.801328,18.168564,17.727812,33.086444,348,3.61,17.795608
1/13/23 4:50 AM,53.672792,3.706144,-3.654419,-0.014503,30.376526,18.764402,17.343428,18.231482,18.043064,17.63707,32.724906,345,3.74,17.589508
1/13/23 4:51 AM,23.68927,4.601137,-0.665441,-0.021149,2.901102,18.680254,16.986948,17.853696,18.006584,17.57446,36.381988,346,3.37,17.955024
1/13/23 4:52 AM,30.560494,-33.981364,-1.664986,0.001579,16.808896,18.557168,17.095974,17.848686,17.89229,17.569448,38.505608,354,3.58,18.30039
1/13/23 4:53 AM,16.703606,-2.793558,13.159184,-0.011353,-6.229836,18.659714,17.07162,17.785134,17.98621,17.593508,29.569144,351,3.67,18.245458
1/13/23 4:54 AM,32.196044,-41.581472,3.535545,-0.006813,9.57315,18.58815,17.166514,17.87533,17.892658,17.561242,44.261444,349,3.28,17.485044
1/13/23 4:55 AM,14.414788,1.016275,12.49765,-0.014153,-8.013261,18.712394,17.155348,17.829332,18.012876,17.620198,36.416292,358,3.57,17.987484
1/13/23 4:56 AM,53.99704,-38.23136,-0.55438,-0.006111,48.050404,18.644304,17.328236,18.08062,17.905094,17.608742,38.451928,358,3.24,17.854868
1/13/23 4:57 AM,15.2874,-0.216174,-2.992884,-0.014328,8.353423,18.762292,17.152958,17.844274,17.971084,17.521402,23.668042,356,3.5,17.624798
1/13/23 4:58 AM,11.358262,-24.992314,0.773518,-0.002098,7.459281,18.625962,17.301078,17.619892,17.860448,17.572834,43.507492,351,3.27,18.155216
1/13/23 4:59 AM,30.889512,-38.006388,4.646151,0.004372,19.700278,18.63491,17.262012,17.861224,17.865222,17.586374,34.465376,2,3.55,17.44407
1/13/23 5:00 AM,26.631356,52.500372,1.21776,-0.008736,16.697126,18.813202,17.318022,17.886512,18.02188,17.563476,21.213408,4,3.45,17.432732
1/13/23 5:01 AM,28.162002,15.575804,-1.220744,-0.012054,15.919614,18.724888,17.224884,17.833084,17.963896,17.505634,21.495882,355,3.26,17.877466
1/13/23 5:02 AM,14.853478,-11.088136,10.508218,-0.00856,3.119778,18.613308,17.35873,17.611598,17.939936,17.533864,30.491518,359,2.95,17.607886
1/13/23 5:03 AM,32.849312,-30.07372,0.551397,-0.000519,10.131988,18.550182,17.356642,17.579028,17.85026,17.527392,42.417552,349,3.17,17.740604
1/13/23 5:04 AM,20.961762,5.49613,10.286096,-0.016251,-2.113868,18.6253,17.107664,17.72457,17.90815,17.546068,35.914628,0,3.05,17.39316
1/13/23 5:05 AM,25.978088,52.500372,-0.887562,-0.009956,18.699228,18.67931,17.258296,17.86189,18.010208,17.516928,29.311366,0,3.26,17.395996
1/13/23 5:06 AM,48.546792,11.770862,0.995639,-0.008385,17.144198,18.698194,17.202502,17.854336,17.963626,17.439434,28.745558,2,2.56,17.856288
1/13/23 5:07 AM,11.796952,-23.647378,1.768234,0.000702,4.567899,18.639294,17.555522,17.602578,17.952628,17.524844,24.030782,0,3.3,17.806884
1/13/23 5:08 AM,31.21376,-44.378932,-0.337088,-0.010483,13.023372,18.55858,17.338948,17.846102,17.876188,17.531616,38.896476,2,2.83,17.404468
1/13/23 5:09 AM,54.979324,-38.676412,-3.321237,-0.008911,26.041882,18.590528,17.322552,18.044298,17.89066,17.51542,31.167434,344,3.11,17.93953
1/13/23 5:10 AM,28.595924,49.815392,-0.998623,-0.015907,12.804694,18.650708,17.18596,17.767734,17.951108,17.42252,29.29593,352,3.04,17.499168
1/13/23 5:11 AM,57.263376,-37.111396,-4.427014,-0.005417,36.271056,18.451214,17.257264,17.738402,17.786016,17.384592,45.990768,349,3.05,17.238952
1/13/23 5:12 AM,54.75998,-29.843858,-2.1044,-0.006989,31.60111,18.481906,17.204712,17.983542,17.816746,17.42392,44.547348,346,3.3,17.541496
1/13/23 5:13 AM,48.766136,8.968506,-0.887562,-0.010132,12.245856,18.637426,17.25119,17.981788,17.86755,17.417782,36.160052,357,3.07,17.795608
1/13/23 5:14 AM,11.572838,-23.872348,4.863444,-0.003662,0.116627,18.477846,17.314832,17.550574,17.817442,17.459492,32.913394,352,3.14,17.709534
1/13/23 5:15 AM,32.978058,53.1655,4.090849,0.007172,16.915804,18.661118,17.654734,17.747304,17.97029,18.040158,32.478104,356,2.69,17.724492
1/13/23 5:16 AM,39.41536,50.817976,2.096587,0.005775,12.357624,18.713174,17.636978,17.816972,17.961112,17.908374,31.224546,357,2.91,17.207448
1/13/23 5:17 AM,28.944016,7.286115,12.38659,0.011368,-9.130938,18.546838,17.504988,17.650168,17.94326,17.886138,35.101672,354,3.26,17.381494
1/13/23 5:18 AM,67.319872,-31.183902,-2.659702,0.011894,31.15404,18.528688,17.543776,17.929658,17.872538,17.84169,36.403772,353,3.06,17.567858
1/13/23 5:19 AM,21.629334,-13.000388,1.212931,0.007172,-2.896242,18.461212,17.607452,17.454642,17.769742,17.826496,31.931676,351,2.97,17.916278
1/13/23 5:20 AM,39.525032,46.90544,0.995639,0.003502,-2.113868,18.528998,17.333692,17.553422,17.772104,17.714966,30.687038,346,2.85,17.914862
1/13/23 5:21 AM,28.395652,5.041298,12.941892,0.007523,-4.674807,18.486198,17.470336,17.567324,17.842944,17.794764,35.918056,359,2.89,17.124562
1/13/23 5:22 AM,64.706804,11.095948,-1.442865,0.010841,31.819788,18.449434,17.6309,17.872404,17.744998,17.810514,34.21926,350,2.8,17.583366
1/13/23 5:23 AM,23.813248,-23.989726,3.202364,0.020103,-9.354474,18.46386,17.724206,17.457484,17.781344,17.864374,44.913004,342,3.01,17.57066
1/13/23 5:24 AM,29.48761,2.806261,9.624562,0.003853,-9.466242,18.474712,17.39308,17.564582,17.796402,17.844392,37.001304,350,2.92,17.2939
1/13/23 5:25 AM,66.776276,4.25879,-0.998623,0.009972,47.491564,18.44455,17.42003,17.854372,17.762008,17.739916,31.658122,352,2.93,17.55655
1/13/23 5:26 AM,30.469894,-26.268778,3.429314,0.022728,21.925912,18.500304,17.686418,17.708894,17.747942,17.879152,34.399688,4,2.5,17.227108
1/13/23 5:27 AM,32.105446,28.67302,5.418746,0.004379,3.338454,18.625198,17.601222,17.698184,17.864254,17.793986,27.538994,353,2.93,17.587586
1/13/23 5:28 AM,64.706804,-34.763876,2.540829,0.015038,52.040028,18.539214,17.707676,17.909732,17.773574,17.896022,36.584196,4,2.98,17.187784
1/13/23 5:29 AM,24.24717,38.855396,3.313424,0.009445,13.689118,18.734716,17.597224,17.698566,17.921572,17.938898,41.248892,3,2.92,18.02763
1/13/23 5:30 AM,22.940636,-24.928734,5.85816,0.019409,9.791826,18.646524,17.854764,17.517988,17.824294,17.951108,46.473048,3,2.57,17.201842
1/13/23 5:31 AM,25.88749,8.293594,12.714942,0.006653,-6.239555,18.68368,17.642476,17.735052,17.931766,17.935956,33.900596,1,2.92,17.612968
1/13/23 5:32 AM,67.429544,-36.661452,-1.109683,0.010841,31.70802,18.606486,17.70515,17.98603,17.806094,17.897878,38.07924,349,2.76,17.985348
1/13/23 5:33 AM,22.2826,-23.764756,5.85816,0.020454,12.017462,18.670036,17.873932,17.65548,17.8785,17.93962,43.4003,356,2.92,17.35605
1/13/23 5:34 AM,39.525032,46.343012,1.323992,0.005951,0.447071,18.676682,17.539254,17.736804,17.876586,17.780036,27.34999,352,2.68,17.914862
1/13/23 5:35 AM,45.633316,-41.136416,2.874011,0.015556,40.60084,18.552092,17.690098,17.957656,17.817326,17.839036,40.13254,359,2.89,17.485958
1/13/23 5:36 AM,66.556932,-32.973888,0.995639,0.010674,42.379408,18.598152,17.836978,17.79813,17.902862,17.898292,38.044936,1,2.79,17.193388
1/13/23 5:37 AM,38.976668,52.49548,2.323537,0.010139,3.561989,18.73884,17.658504,17.820972,18.013466,17.83811,30.368374,356,2.93,17.624278
1/13/23 5:38 AM,39.41536,-25.491162,2.985072,0.022202,14.913704,18.597234,17.86234,17.819112,17.945546,17.905942,47.59986,7,2.72,17.227108
1/13/23 5:39 AM,36.034584,51.825456,1.768234,0.008919,14.5784,18.84176,17.766014,17.933018,18.002696,17.90617,37.97582,353,2.72,18.024796
1/13/23 5:40 AM,27.96173,12.098536,15.264506,0.009094,1.224586,18.831644,17.843484,17.874522,18.13685,17.992376,47.877536,2,2.7,17.55655
1/13/23 5:41 AM,62.637328,-27.16377,1.435052,0.015915,45.270792,18.931386,18.06182,18.250232,18.184392,18.026606,43.167904,0,2.7,17.577748
1/13/23 5:42 AM,20.537376,13.22339,14.926496,0.009094,12.12923,19.042638,18.111972,18.00747,18.265166,18.111972,47.067156,350,2.93,17.380046
1/13/23 5:43 AM,29.377938,67.020768,4.868273,0.010139,31.819788,19.31445,18.358386,18.223298,18.306066,18.144128,44.94748,0,2.37,17.618638
1/13/23 5:44 AM,13.332368,-15.465286,7.408179,0.022026,24.034922,19.363534,18.656888,18.075896,18.407752,18.311678,48.394636,5,2.5,17.536802
1/13/23 5:45 AM,27.52304,65.010704,4.757212,0.009972,25.70172,19.621906,18.610116,18.426778,18.562004,18.330328,39.987276,0,2.57,17.701908
1/13/23 5:46 AM,51.846504,-28.396222,6.413463,0.014687,57.040416,19.62842,18.751822,18.69536,18.555602,18.41999,59.356444,2,2.52,17.748442
1/13/23 5:47 AM,0.109673,-2.910934,7.074997,0.010841,13.465582,19.745056,18.912364,18.331838,18.62874,18.453778,57.446352,352,2.77,18.213602
1/13/23 5:48 AM,14.529228,-0.778601,13.381306,0.008919,-4.232596,19.83424,18.840534,18.360388,18.665828,18.477946,47.078648,346,2.65,17.683578
1/13/23 5:49 AM,24.356842,51.150544,7.297118,0.000359,15.467682,19.985328,18.7914,18.612498,18.773912,18.555448,50.523744,3,2.67,18.229082
1/13/23 5:50 AM,16.937256,-0.778601,12.826002,0.008041,10.02022,19.983344,18.87247,18.41423,18.763364,18.575516,47.687504,9,2.51,18.223444
1/13/23 5:51 AM,8.525848,-4.255868,6.08511,0.009445,14.359724,20.020374,19.044874,18.464494,18.748206,18.551604,57.44258,356,2.68,18.275556
1/13/23 5:52 AM,14.20498,13.668442,13.381306,0.001755,6.341604,20.138834,18.88843,18.683514,18.85802,18.62647,48.075284,359,2.59,17.663816
1/13/23 5:53 AM,58.388712,-23.427298,2.212476,0.017311,22.703428,20.08038,18.978452,18.585912,18.821472,18.598654,59.81352,5,2.56,17.642622
1/13/23 5:54 AM,29.597282,60.09558,1.768234,0.004196,20.142488,20.225934,18.871592,18.78872,18.875964,18.509026,43.095528,4,2.75,17.723076
1/13/23 5:55 AM,48.899652,24.643106,1.768234,0.007698,22.256358,20.262816,18.87778,18.79947,18.930234,18.541652,37.716324,359,2.35,17.790754
1/13/23 5:56 AM,40.073396,-30.06883,1.546113,0.008575,53.269476,20.142122,19.123348,18.67388,18.87899,18.625774,53.709176,8,2.58,17.459108
1/13/23 5:57 AM,21.734238,17.478274,5.640867,0.001228,2.449171,20.26553,18.893804,18.780522,18.954998,18.692882,45.0581,350,2.4,17.201842
1/13/23 5:58 AM,27.413368,64.790628,3.096132,0.004021,47.491564,20.237606,19.022776,19.062294,18.922632,18.64301,44.897744,6,2.43,17.914862
1/13/23 5:59 AM,32.978058,-31.633844,4.757212,0.019234,23.704478,20.27133,19.20494,18.64223,18.917104,18.689954,57.862776,358,2.5,17.842958
1/13/23 6:00 AM,30.360222,29.225666,2.096587,0.003151,23.59271,20.435576,19.020594,18.91627,19.020594,18.636452,38.63904,3,2.25,17.663816
1/13/23 6:01 AM,36.468504,-34.651392,2.540829,0.007347,50.378088,20.26918,19.063162,19.137444,18.901836,18.67468,50.625964,3,2.09,17.998042
1/13/23 6:02 AM,33.197402,-34.988844,4.201909,0.0084,50.159412,20.298644,19.1058,19.162602,18.944298,18.712976,54.099528,346,2.26,18.333324
1/13/23 6:03 AM,15.292168,-1.565999,4.312969,0.004196,-2.0021,20.3398,19.09899,18.69342,18.981378,18.754256,52.324584,2,2.31,17.81192
1/13/23 6:04 AM,31.123162,60.65312,0.218215,-0.002266,15.467682,20.43452,19.006614,18.932694,19.015354,18.666004,50.125672,16,2.35,17.508538
1/13/23 6:05 AM,22.72129,37.285492,4.757212,-0.002792,16.250056,20.384268,19.043442,18.925628,19.09132,18.759698,53.314876,16,2.17,17.5608
1/13/23 6:06 AM,30.469894,-18.04267,-1.887107,0.003502,41.601896,20.263628,19.014088,19.136438,18.909382,18.695346,58.059668,356,2.65,18.316426
1/13/23 6:07 AM,15.730858,-2.123536,10.508218,0.002098,-8.688726,20.247206,18.993064,18.679256,18.958292,18.696368,55.560272,24,2.29,17.6342
1/13/23 6:08 AM,53.372384,18.26078,-2.1044,0.001228,19.807186,20.313538,18.920272,18.915902,18.946308,18.649394,52.886276,8,2.26,17.865492
1/13/23 6:09 AM,31.995774,-21.18248,-2.437581,0.003853,44.600184,20.2103,19.004148,19.13942,18.93859,18.71164,58.532516,22,1.75,17.983898
1/13/23 6:10 AM,61.111452,-27.95117,-1.887107,0.0056,13.800886,20.16903,18.993186,19.137198,18.927816,18.68318,64.4861,11,1.28,17.73013
1/13/23 6:11 AM,23.593902,14.225978,10.286096,-0.004189,-0.111768,20.227396,18.881608,18.92988,19.04313,18.65007,61.891004,16,2.18,17.756882
1/13/23 6:12 AM,33.08773,56.965552,-2.21546,-0.005241,6.788675,20.253656,18.903566,18.886272,19.012644,18.593508,60.790776,25,2.28,18.30937
1/13/23 6:13 AM,10.271072,-13.000388,2.65189,0.013115,11.687018,20.097104,19.086602,18.66353,18.955876,18.663342,69.82568,10,2.08,17.90362
1/13/23 6:14 AM,14.095306,12.99842,9.397612,-0.00489,6.122928,20.212784,19.06326,18.845294,19.019746,18.744546,60.647392,17,1.99,17.680744
